Customer,Var6,Var7,Var13,Var21,Var22,Var25,Var28,Var35,Var38,Var44,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var132,Var133,Var134,Var140,Var143,Var144,Var149,Var153,Var160,Var163,Var173,Var181,Var192,Var193,Var195,Var196,Var197,Var198,Var199,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var210,Var211,Var212,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var226,Var227,Var228
1,154,0,0,4,5,8,233.44,0,0,0,6.49263,9,18,0,0,0,196902.3,0,0,0,0,-1579540,310,0,0,0,0,23784,0,0,18,0,47568,0,0,0,0,tr0gUH7ejg,RO12,taul,1K8T,lK27,fIZ2EMp,ilrY4YM,8V5L,9_Y1,m_h1,sJzTlal,zm5i,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,NhsEn4L,kq0RpJL,9ueV,UYBR,FzaX,YZ2TNgw,oslk,x3aOgRj,LM8l689qOp,WqMG,ZI9m,F2FyR07IdsN7I
1,154,0,0,24,30,16,186.64,0,4704750,0,5.965606,9,20,0,0,0,323430,0,0,0,0,-52776,290,12,0,0,6048000,1206962,0,0,9,0,10388840,4,0,0,0,l7Fq9ayE15,RO12,taul,1K8T,lK27,lCpd8Q3,CdPgMY1Z52,heuq,9_Y1,RcM7,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,sovW,cJvF,FzaX,JO06w_1,oslk,ZwrQhib,LM8l689qOp,szEZ,RAYp,F2FyR07IdsN7I
1,154,0,0,24,30,24,232.32,0,4001622,0,5.755608,9,20,0,0,0,192923.7,0,0,0,0,1157788,310,12,0,0,189000,1427544,0,0,9,0,5674040,2,0,0,0,mzKvyx8zhV,RO12,taul,1K8T,pGTb,JgGGPvU,7ruFuE4,7yo6,9_Y1,MBhA,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kq0IYu6,u_cA,UYBR,FzaX,ByIDFjT,oslk,QRqRHnW,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
1,154,0,0,32,40,24,265.76,0,0,0,1.863491,9,18,0,0,0,218117.4,0,4,16,0,808104,275,0,0,0,6139650,2790480,0,0,0,1120126,11132760,6,960108,0,0,CEaWq69cTy,RO12,taul,1K8T,487l,kjvBmIU,b9VEn5X6Sa,xklU,9_Y1,RVjC,09_Q,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kq0IUgY,H3p7,UYBR,FzaX,1vNmS85,oslk,MkQldxq,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,154,0,0,36,45,8,265.52,0,4306590,0,6.113224,9,20,0,2678264,0,344958,5,2,24,8,3728.716,280,18,0,0,1415000,6686,0,0,9,3213154,9061920,4,2754132,0,0,lAFr4RQZiT,RO12,taul,1K8T,TyGl,kjvBmIU,6ue6qa5L8O,hJPt,9_Y1,z5Ry,sJzTlal,zm5i,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,hIp0,UYBR,FzaX,1vNmS85,oslk,MkQldxq,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,154,0,0,40,50,0,230.56,0,4123434,0,3.099551,9,16,0,4566512,3,289726.2,0,2,24,32,-245266,250,24,0,8,1161115,0,0,0,0,3081701,6631640,2,1005798,0,0,lAFr4RQZiT,RO12,taul,1K8T,_Clr,DW3heVi,NW71mrodGH,mBFC,9_Y1,z5Ry,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,X5pz,UYBR,FzaX,THMQrGj,oslk,cObaF5M,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,154,0,0,60,75,24,241.92,0,4617138,0,2.073916,9,16,0,310632,0,204726.9,10,0,8,8,928520,330,30,0,0,2479330,1033994,0,0,0,0,8561960,8,0,0,0,IXSgUHShse,RO12,taul,1K8T,TIPl,OKQ4Lhq,AdrCSJ3,85IW,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,ETNp,UYBR,FzaX,K9B4K41,oslk,L8yRgaQ,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,154,0,0,68,85,24,264,0,1546662,0,6.270028,9,20,0,7316856,0,212678.7,0,0,16,16,99481.2,445,30,0,0,6542600,10996,0,0,9,0,9945600,14,0,0,0,hSogUHXZeb,RO12,taul,1K8T,lK27,mBr7wZ4,_jTP8ioIlJ,qyCs,9_Y1,LqKm,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,4_kv,UYBR,FzaX,_oSv10k,oslk,kK6wBif,LM8l689qOp,453m,RAYp,F2FyR07IdsN7I
1,154,0,0,76,95,48,186.64,0,8596680,0,1.030976,9,16,0,4632104,0,252701.1,5,2,24,24,596356,355,42,0,8,253315,1300310,0,0,0,3598679,11250280,2,514248,0,7,MtpBcmzkzH,RO12,taul,1K8T,0Xwj,7OKaF5r,ZheWQ5m,LvoD,HLqf,EwzD,VpdQ,IYzP,me75fM6ugJ,sBgB,uKAI,L84s,NhsEn4L,mAja5EA,oMyZ,UYBR,FzaX,hpqfR8o,oslk,RdFAgOW,LM8l689qOp,Qcbd,RAYp,F2FyR07IdsN7I
1,154,0,0,80,100,24,186.64,5,1425678,0,6.23777,9,16,0,11577680,0,265755.3,15,0,24,40,289565.6,350,18,0,8,2376135,410528,0,0,0,0,10327480,12,0,0,0,zcROj1KVEH,RO12,taul,1K8T,z32l,N455JqQ,LJF4fPp,VeZb,9_Y1,jdbz,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,mUud,cJvF,FzaX,gfM8XLE,oslk,knDz20V,LM8l689qOp,kwS7,RAYp,F2FyR07IdsN7I
1,154,0,0,96,120,16,206.72,5,716232,0,2.123478,9,18,0,2505208,0,69721.2,0,2,16,48,388379.2,255,12,0,8,1676325,15424,0,0,9,12089,3108908,26,10362,0,0,1GdOj1KXzC,RO12,taul,1K8T,0Y9G,8NKFFda,hCdK,pKCb,9_Y1,jdbz,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,kzAe,cJvF,FzaX,zWA88FJ,oslk,Ggf2C8o,LM8l689qOp,kwS7,RAYp,F2FyR07IdsN7I
1,154,0,0,120,150,0,223.84,0,0,0,1.675069,9,16,0,5529600,0,241374,0,0,32,64,282770.4,405,0,0,0,9369250,0,0,0,0,2419200,10260200,44,0,0,0,O8Zr4Rdc_a,RO12,taul,1K8T,4fje,tkbYYlr,aYeBeFB,jReB,9_Y1,em8I,sJzTlal,IYzP,me75fM6ugJ,kIsH,g5HH,L84s,NhsEn4L,TDc4Td_,kIVy,cJvF,FzaX,5KqzVUs,oslk,nCi34g5,LM8l689qOp,me1d,RAYp,F2FyR07IdsN7I
1,154,0,0,128,160,88,266.4,0,2592036,0,1.196112,9,16,0,1382424,0,227259,10,8,32,16,629528,445,30,0,0,3064265,1814128,0,0,0,1209607,10572520,16,2073612,0,0,LDPvyx7IEC,RO12,taul,1K8T,487l,N45nV76,M2FFY3ZnAuZ9IfFj,bQDw,9_Y1,qaiO,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwOAni,P87U,UYBR,FzaX,EpcfrxM,oslk,ynwED8N,LM8l689qOp,szEZ,RAYp,F2FyR07IdsN7I
1,154,0,0,132,165,32,286.96,0,3865392,0,0.05404828,9,16,0,2534560,3,213001.2,10,2,24,32,-1447.284,460,54,0,8,5148400,633638,0,0,0,1108877,10119680,26,475230,0,0,1JGqrQKzJV,RO12,taul,1K8T,TyGl,cGZJt03,IG_G867,bEDb,9_Y1,15m3,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kZJyVg2,1SUJ,cJvF,FzaX,EN4vOIl,oslk,82XQQMs,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,154,0,0,140,175,88,210,0,12492,0,6.611195,9,16,0,174096,0,26705.43,10,12,88,40,-366049.6,365,12,0,0,646995,290986,0,0,0,248780,1454020,18,338928,0,0,_v2rjIKQ76,RO12,taul,1K8T,TyGl,EnSNXZR,VKmQoSsVfi,qbvZ,9_Y1,7WNq,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,TDcwKda,ejsS,UYBR,FzaX,KnzzTww,oslk,EbgaySi,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
1,154,0,0,152,190,48,286.96,5,4738728,0,5.052553,9,16,0,1900848,0,195522.6,30,2,32,24,128723.2,435,60,0,8,3651320,794292,0,0,0,554414,10556320,24,475212,0,0,6m0t0G8rTN,RO12,taul,1K8T,JLbT,mMEMUDL,RuVy67M,X9BD,9_Y1,e7QV,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kZJyVg2,8uxy,cJvF,FzaX,TIB8hdx,oslk,u4_Rusu,LM8l689qOp,fKCe,RAYp,F2FyR07IdsN7I
1,154,0,0,152,190,112,232.24,0,1146192,0,0.3198034,9,16,0,3456000,3,176849.1,0,8,32,40,113137.6,475,24,0,8,2722420,2153780,0,0,0,1209600,10360040,22,2073600,0,0,DHerjIKQ76,RO12,taul,1K8T,lK27,aqcp_2L,X9fcQok,ZHYH,9_Y1,7WNq,09_Q,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,NGZxnJM,Q_Iv,UYBR,FzaX,fOgDSPW,oslk,mehDnag,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
1,154,0,0,168,210,72,322,0,1318026,0,1.266396,9,14,0,2346576,0,109615.2,5,8,88,120,-138708,290,24,0,0,3426500,601198,0,0,0,339717,6579080,18,643386,0,0,crIt0Go8Lb,RO12,taul,1K8T,lK27,jgJH8Gb,koda1Jh,GTQj,9_Y1,Z5OU,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,5wPI,cJvF,FzaX,um13sek,oslk,hNiiIG6,LM8l689qOp,Qu4f,RAYp,F2FyR07IdsN7I
1,154,0,0,172,215,24,20.08,5,2910036,0,4.882076,9,16,0,3048824,0,165378.3,10,4,40,104,52466.4,340,42,0,8,5741200,489624,0,0,0,604800,10059400,32,583632,0,0,LDPgUHXZeb,RO12,taul,1K8T,0Xwj,cSPqFuv,hOpRIhsUSP,8H1C,F3hy,STGZ,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,7WwwAA_,s9FI,UYBR,FzaX,joS6pd1,oslk,AYu2Oqu,LM8l689qOp,453m,RAYp,F2FyR07IdsN7I
1,154,0,0,316,395,176,0,0,41268,0,0.5035249,9,14,0,467040,0,14360.49,5,20,56,64,-610844,485,24,0,0,577030,287038,0,0,0,182791,1397532,68,129810,0,0,KXMrEyXXnK,RO12,taul,1K8T,lK27,8XUtpNj,NW71gM15FR,fmhz,9_Y1,SkZj,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,TDcwKda,9gPm,UYBR,FzaX,m1aNvFm,oslk,UulYV0N,LM8l689qOp,Aoh3,RAYp,F2FyR07IdsN7I
1,154,0,0,684,855,8,462.88,0,3140904,0,1.218116,9,14,0,2624768,0,42173.4,15,0,40,152,28881.44,910,462,0,0,3127055,65586,0,0,0,0,9895120,142,0,0,0,oUPBcmzkzH,RO12,taul,1K8T,YPhp,T2e7I6V,J3fgbi2,FXk_,9_Y1,rzbc,VpdQ,IYzP,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,NhsEn4L,NGZxnJM,1dGb,cJvF,FzaX,ACmTklq,oslk,rDbG_aX,LM8l689qOp,Qcbd,ZI9m,F2FyR07IdsN7I
1,154,7,588,68,85,72,253.52,0,83436,0,3.571886,9,104,0,0,0,76820.09,0,0,0,0,-58305.6,300,6,675,0,1332730,390904,255,0,36,0,1903616,14,0,0,0,FAJgUH7ejg,RO12,taul,1K8T,0kpG,QfdNj4_,msI6okW9w3,v0AD,9_Y1,1Bp0,VpdQ,lVqb,me75fM6ugJ,kIsH,uKAI,L84s,XfqtO3UdzaXh_,XTb10lF,SssI,UYBR,FzaX,yOONioI,oslk,ZjaoG9v,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
1,161,0,0,4,5,0,200,0,0,0,2.321299,9,28,0,0,0,7090.8,0,0,0,0,-4661.16,90,0,0,0,1210,0,0,0,0,0,968,2,0,0,0,qXhPe2ftjz,RO12,taul,1K8T,JLbT,B5nJHBC,IG_G867,rvti,9_Y1,mTeA,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,QB1g,UYBR,FzaX,_vd0Q3K,oslk,AQ0QowC,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,161,0,0,20,25,0,186.64,0,1219710,0,1.093997,9,18,0,12741600,0,247076.7,0,0,16,24,-49788.8,385,6,0,0,3024000,0,0,0,0,4095427,9603160,2,0,0,0,V8lBcmz45j,RO12,taul,1K8T,KqYs,abw3aWy,4M9iCML,uZV_,9_Y1,KubS,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,lD4H,cJvF,FzaX,yO76hzI,oslk,O98EKx8,LM8l689qOp,Qcbd,RAYp,F2FyR07IdsN7I
1,161,0,0,32,40,0,266.88,0,3831348,0,4.898526,9,22,0,5810864,0,261656.7,0,0,16,24,372882.8,315,12,0,0,7216650,0,0,0,9,841519,11233000,6,0,0,0,NESt0G8EIb,RO12,taul,1K8T,2Ix5,Po5CXtX,wLOHP_YhcL,L0Y3,9_Y1,e7QV,09_Q,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,NGZxnJM,1cFv,UYBR,FzaX,2X58jNM,oslk,CNdED8N,LM8l689qOp,fKCe,RAYp,F2FyR07IdsN7I
1,161,0,0,36,45,8,325.36,0,2868900,0,0.9418928,9,18,0,1383400,0,257027.7,5,2,16,16,157642.4,425,18,0,8,1556320,958926,0,6,0,7,9635080,2,3628800,0,0,NESWq69R_D,RO12,taul,1K8T,487l,yz3gqKR,ZCsjJUhYVK,9Vmd,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,OtII,UYBR,FzaX,lHHv1FD,oslk,Kukz_Kt,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,161,0,0,44,55,40,260,0,7406820,0,6.758171,9,18,0,4868528,0,259719,5,0,8,16,10350.56,400,18,0,0,0,711110,0,0,9,0,9341640,0,0,0,0,V8lBcmz45j,RO12,taul,1K8T,uNkU,esxkA1P,26yE7ccErl,4I6n,9_Y1,rzbc,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,7Ww3FSW,Smn3,cJvF,FzaX,EPImS85,oslk,MI8s5nE,LM8l689qOp,Qcbd,RAYp,F2FyR07IdsN7I
1,161,0,0,84,105,8,233.52,0,8309580,0,2.724204,9,16,0,0,0,257463.3,20,2,16,0,1425080,400,60,0,0,2659560,100868,0,0,0,0,10974840,10,1900872,0,0,NQ5vyxLkBI,RO12,taul,1K8T,yYar,f_onF0C,7OQTfyc,Z0pw,9_Y1,15m3,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7WwuNea,WQO7,UYBR,FzaX,8_rYWu3,oslk,rT1Esaq,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,161,0,0,104,130,32,292.8,0,5227728,0,5.323008,9,18,0,1267312,0,240872.1,20,2,16,16,-82508.8,405,72,0,0,962890,183042,0,0,18,0,10586760,6,2942802,0,0,m9SvyxLkBI,RO12,taul,1K8T,R4_H,seBlmZ6,LH0BJkjM1L,j4x1,9_Y1,_r21,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,mig1,cJvF,FzaX,YQXRPEi,oslk,EpjUsvC,LM8l689qOp,xb3V,RAYp,F2FyR07IdsN7I
1,161,0,0,128,160,48,233.44,0,4270746,0,5.404187,9,16,0,633616,0,200443.8,30,4,40,8,108245.6,420,54,0,0,2553335,950424,0,0,0,554414,9641960,16,950424,0,0,UCDvyx8zhV,RO12,taul,1K8T,72yt,HPUxY3h,MSmOHlx,EGIK,9_Y1,QMes,09_Q,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,uKAI,L84s,PWD40mS,kZJDcQU,H0pc,cJvF,FzaX,9Wbueiw,Al6ZaUT,AgvznPS,LM8l689qOp,WqMG,02N6s8f,F2FyR07IdsN7I
1,161,0,0,132,165,8,388,0,6322500,0,1.248665,9,16,0,2764800,3,214783.5,25,0,32,32,71199.6,440,84,0,16,3888000,22424,0,0,0,604800,10480640,18,0,0,7,O8Zr4Rdc_a,RO12,taul,1K8T,4fje,6oGKKVi,Ij2t,DoK8,9_Y1,em8I,VpdQ,IYzP,me75fM6ugJ,kIsH,g5HH,L84s,NhsEn4L,TDc4Td_,AMFx,cJvF,FzaX,MiS0IU9,oslk,8oT2fT4,LM8l689qOp,me1d,RAYp,F2FyR07IdsN7I
1,161,0,0,132,165,96,220.08,0,274410,0,6.767144,9,16,0,1612248,0,87078.3,0,10,64,56,-29623.72,505,6,0,0,3200055,2073600,0,0,9,129521,9105880,16,2114364,0,0,dRaTmBfHUn,RO12,taul,1K8T,0Xwj,F0CcSKu,qXJLxQy,1o7d,F3hy,Gx0B,sJzTlal,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,TDcwKda,di8r,UYBR,FzaX,Z6VzNJS,oslk,503jKAP,LM8l689qOp,Qu4f,RAYp,F2FyR07IdsN7I
1,161,0,0,160,200,8,286.96,0,2592000,0,6.253365,18,16,0,5576416,0,201863.4,10,2,88,112,167876,335,30,0,0,7257850,17638,0,0,0,0,10567960,34,120816,0,0,dRaq9ayE15,RO12,taul,1K8T,tzKK,x8bo8ot,ToUSgkq,Z93z,9_Y1,vm5R,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,cUQdHad,5gXh,cJvF,FzaX,tS16hzI,oslk,vHkTy9x,LM8l689qOp,7P5s,RAYp,F2FyR07IdsN7I
1,161,0,0,168,210,96,220.08,0,286146,0,3.269814,9,16,0,1629424,0,77620.5,10,6,40,48,-181522.8,490,12,0,0,1580650,181476,0,0,0,636328,2906300,34,108366,0,0,nQZrEyXktW,AERks4l,taul,1K8T,ChAX,3FCrXBz,P9HTde2,J5vy,9_Y1,H1uM,VpdQ,IYzP,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,leSl,NGZiGpF,iAfb,cJvF,FzaX,oatipLp,QKW8DRm,RsCQLlz,LM8l689qOp,Aoh3,vJ_w8kB,xwM2aC7IdeMC0
1,161,0,0,196,245,64,277.84,0,4436568,0,4.289255,9,18,0,2932832,0,186847.2,15,0,32,64,328480.4,460,114,0,0,3983820,959932,0,0,0,0,10481520,22,0,0,0,TfiBcmzkzH,AERks4l,taul,1K8T,tXti,tYld8Q3,IoHY5y1IUI,NKYL,9_Y1,WGOH,09_Q,IYzP,GjJ35utlTa_GNSvxxpb9ju,kIsH,uKAI,L84s,JBfYVit4g8,TDc_9Yi,sdq1,cJvF,FzaX,7CPNoy4,Al6ZaUT,_Don2NG,LM8l689qOp,Qcbd,02N6s8f,xwM2aC7IdeMC0
1,161,0,0,212,265,8,434.08,0,4307958,0,3.487716,9,14,0,4222824,0,136684.5,50,2,48,56,345532,375,102,0,0,4954890,406,0,0,0,74151,9749560,34,116142,0,0,jg6Oj1dMWg,RO12,taul,1K8T,lK27,sVNZ9_n,hCdK,Pjyv,9_Y1,DFSe,VpdQ,IYzP,me75fM6ugJ,kIsH,g5HH,L84s,NhsEn4L,jawontl,hpGD,cJvF,FzaX,NzcR2zc,oslk,YqtzAyO,LM8l689qOp,me1d,RAYp,F2FyR07IdsN7I
1,161,0,0,244,305,56,283.52,0,2296062,0,1.925443,9,14,0,2505744,0,136255.8,35,8,64,64,27491.28,425,60,0,0,4800390,1019182,0,0,0,664188,10782560,50,967020,0,0,ZSNrjIX0Db,RO12,taul,1K8T,IvdZ,qbzCaks,sTHWwMY,L6Zj,9_Y1,WIr3,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kZJyVg2,J73J,cJvF,FzaX,NHk88FJ,oslk,uT3EVJ2,LM8l689qOp,5Acm,RAYp,F2FyR07IdsN7I
1,161,0,0,244,305,128,166.56,0,0,0,6.298868,9,14,0,576264,0,9209.97,0,2,48,112,84160.4,370,0,0,0,487160,52508,0,0,0,0,784644,60,2652,0,0,oBXq9ayfAo,RO12,taul,1K8T,hAOr,B5n4Lhq,LH076SiAyW,hEdB,9_Y1,NFMt,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,L9IH,UYBR,FzaX,_vdOjel,oslk,ghXQowC,LM8l689qOp,TNEC,RAYp,F2FyR07IdsN7I
1,161,0,0,336,420,256,186.64,10,475230,0,1.821406,9,14,0,783128,0,20997.12,25,26,96,40,-432072,420,6,0,16,778685,224356,0,0,0,79401,2351676,56,438300,0,0,Foxt0Go8Lb,RO12,taul,1K8T,G6s_,Gjup2Rr,nQU2P_OLn0,ydov,9_Y1,C7DI,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,kZJtVhC,pqo6,cJvF,FzaX,G4u6pd1,oslk,yUzqFbB,LM8l689qOp,Qu4f,RAYp,F2FyR07IdsN7I
1,168,0,0,32,40,8,198.88,0,2015016,0,3.608417,9,18,0,8190000,0,275042.4,0,0,16,16,74342.4,310,18,0,0,3474035,904,0,0,9,0,8219400,4,0,0,0,1qmr4RQxul,RO12,taul,1K8T,TyGl,jJ_lbGp,fXes1XR,RTc9,9_Y1,z5Ry,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,BXUS,UYBR,FzaX,PqGY_02,oslk,FnxQQMs,LM8l689qOp,FSa2,RAYp,F2FyR07IdsN7I
1,168,0,0,52,65,24,186.64,0,3628800,0,0.1956847,9,18,0,324000,0,114600.9,5,2,16,16,-695948,400,6,0,0,1142065,69992,0,0,0,59374,4494920,10,50892,0,0,zcRZptzip9,RO12,taul,1K8T,TyGl,pro8v8X,8o3zKbi,4Wsq,9_Y1,t_4G,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,TDcwKda,ZuPl,UYBR,FzaX,meWVy8V,oslk,DQ3u3MC,LM8l689qOp,Qu4f,RAYp,F2FyR07IdsN7I
1,168,0,0,88,110,0,313.68,0,3437982,0,6.173254,9,16,0,73272,0,195943.8,10,2,64,56,-446452,320,42,0,0,639150,0,0,0,9,1596,3819180,10,475212,0,0,8I1r4RXXnK,RO12,taul,1K8T,lK27,KweCreM,C_uQoStwYE,VGHH,9_Y1,TFSW,sJzTlal,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,NGZxnJM,f316,UYBR,FzaX,UvLOVQC,oslk,nuwzgmc,LM8l689qOp,Xa3G,RAYp,F2FyR07IdsN7I
1,168,0,0,116,145,32,254.64,0,3801648,0,5.263833,9,18,0,838896,0,199335.3,15,4,48,24,49441.6,445,48,0,0,3118500,731954,0,0,0,197505,7895240,18,48330,0,0,dTGmfo8zhV,RO12,taul,1K8T,ZNsX,q6YpzLh,VKmQoSsVfi,pM6b,9_Y1,wGwL,09_Q,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,t2M1,UYBR,FzaX,efgVzos,oslk,OvOQls0,LM8l689qOp,wX53,RAYp,F2FyR07IdsN7I
1,168,0,0,132,165,8,210.96,0,39066,0,3.168126,9,12,0,27384,0,3142.92,50,20,64,32,-87152.8,165,36,0,8,9470,12002,0,0,0,10815,138288,4,41568,0,7,64ngUH7IEC,RO12,taul,1K8T,lK27,UsS0iwa,7ONkRNQCK7,NG7X,9_Y1,m_h1,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,mAja5EA,jiRx,UYBR,FzaX,UF1OtFs,oslk,O45qCcD,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
1,168,0,0,140,175,8,255.92,0,6774660,0,6.383038,9,16,0,1329840,0,192418.5,10,8,40,24,545316,535,90,0,0,3700645,158406,0,0,0,554421,10359560,20,1900866,0,0,ypNt0Go8Lb,RO12,taul,1K8T,lK27,dgtng1z,IQ2ei7F,5axd,9_Y1,t_4G,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,NGZxnJM,NGFf,cJvF,FzaX,CWefR8o,oslk,_8WEKx8,LM8l689qOp,Qu4f,RAYp,F2FyR07IdsN7I
1,168,0,0,156,195,24,266.4,0,5677122,0,6.377697,9,16,0,3651240,0,191041.8,10,4,56,72,191626.8,445,78,0,0,3635910,518400,0,0,0,0,10613760,20,550002,0,0,oUPBcmzkzH,RO12,taul,1K8T,487l,coSu1hQ,zJIwUbLPQVlp8,Xoh1,9_Y1,WGOH,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,7Wws1xg,rdgs,UYBR,FzaX,x6S871e,oslk,v_KPLfR,LM8l689qOp,Qcbd,RAYp,F2FyR07IdsN7I
1,168,0,0,164,205,48,240.16,0,7219020,0,4.265114,9,14,0,895824,0,165058.2,35,2,24,24,668616,395,96,0,0,2094260,359212,0,0,0,0,10223800,16,271836,0,0,mC4Oj18rdT,RO12,taul,1K8T,oXaB,9LEbiah,IMbnnzlLVO,IXTB,9_Y1,iVbl,sJzTlal,IYzP,me75fM6ugJ,kIsH,g5HH,L84s,NhsEn4L,kZJtVhC,7XIl,cJvF,FzaX,Q5BOZ4E,oslk,Pbo79_c,LM8l689qOp,7aLG,RAYp,F2FyR07IdsN7I
1,168,0,0,168,210,48,286.96,0,5664432,0,3.65627,9,16,0,1515432,0,196804.5,35,2,48,24,2821016,490,78,0,0,3230915,520392,0,0,0,501865,10539920,24,244062,0,0,LDPgUHXZeb,RO12,taul,1K8T,xgSF,ZvGeml7,MXlhT5l,ZIlk,9_Y1,STGZ,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,cUQRbBF,s9FI,UYBR,qxDb,bDfR2zc,oslk,KcC08Cl,LM8l689qOp,453m,RAYp,F2FyR07IdsN7I
1,168,0,0,244,305,128,923.92,5,1723326,0,5.653707,9,14,0,1728256,6,116074.5,35,6,48,112,494780,305,36,0,24,2513360,1641584,0,0,0,0,9440720,30,502422,0,0,C2Dvyx875g,RO12,LfvqpCtLOY,1K8T,487l,jCepSrJ,nQUDFTrDQ9,JM2c,9_Y1,MBhA,sJzTlal,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,kZJyVg2,5smi,UYBR,FzaX,Oy_RPEi,oslk,FS4qjNq,LM8l689qOp,WqMG,RAYp,F2FyR07IdsN7I
